Incident_id,Crime_type,District,City,State,Address,Latitude,Longitude,Incident_datetime,Officer_id,Officer_first_name,Officer_last_name,Badge_number,Suspect_id,Suspect_first_name,Suspect_last_name,Suspect_age,Suspect_gender,Suspect_race,Victim_id,Victim_first_name,Victim_last_name,Victim_age,Victim_gender,Victim_phone,Weapon_used,Severity,Case_status,Resolution,Num_arrests,Property_loss_usd,Reported_online,Notes
INC000439,Drug Offense,Midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,OFF0015,William,Jackson,7691,,,,46,Unknown,Unknown,VIC00131,Thomas,Jones,68,Female,230-191-3879,KNIFE,Critical,Under Investigation,Arrest Made,5,49510.26,False,Incident at 1875 Main St. Officer responded at scene.
INC002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007,,,,46,Unknown,Unknown,VIC00097,Anthony,Lee,21,Unknown,,Unknown,Medium,Pending,Case Dismissed,2,5498.74,True,Incident at 6633 Elm Blvd. Officer responded at scene.
INC003014,Larceny/Theft,North,Fairview,NY,7366 River Rd,26.572662,-103.697433,2024-06-15 00:00:00,OFF0115,Thomas,Garcia,6558,SUS00690,Emily,Miller,34,Other,Unknown,VIC00457,Daniel,Flores,50,Unknown,714-232-7500,Rifle,Low,Resolved,Arrest Made,2,31443.55,False,No notes recorded
INC001740,Robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876,SUS00519,Charles,Jackson,46,Female,Hispanic,VIC00493,William,Harris,15,Male,342-977-5613,Unknown,High,Closed,Arrest Made,4,24705.29,False,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,Southwest,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390,SUS00303,Joseph,Walker,27,Female,Asian,VIC00147,Robert,Brown,41,Female,277-571-6907,Rifle,Critical,Closed,No Arrest,2,41712.02,True,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offense,North,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959,,,,46,Unknown,Unknown,VIC00735,Anthony,Walker,32,Male,397-791-8191,hands,Medium,Closed,Arrest Made,1,3026.01,False,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,Assault,North,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932,SUS00722,Charles,Johnson,44,Unknown,Asian,VIC00595,Richard,Young,13,Female,,Unknown,Medium,Closed,Arrest Made,0,24705.29,False,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,North,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703,SUS00142,Karen,Young,23,Female,Black,VIC00379,Linda,Taylor,32,Male,445-649-4353,Unknown,Medium,Under Investigation,Case Dismissed,2,20394.14,True,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,Kidnapping,South,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601,SUS00251,Barbara,Harris,38,Male,Black,VIC00214,Karen,Taylor,36,Unknown,838-980-4015,Bat,Low,Pending,No Arrest,4,24705.29,False,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assault,Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163,SUS00566,Karen,Brown,50,Male,Black,VIC00553,Sarah,Brown,56,Male,501-943-8143,Unarmed,Low,Under Investigation,Warning Issued,1,38981.98,True,Incident at 3550 Main St. Officer responded at scene.
INC002994,Larceny/Theft,Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317,SUS00285,Matthew,Martin,59,Other,Other,VIC00522,Joseph,Johnson,66,Unknown,622-132-3522,Unknown,High,Closed,Warning Issued,2,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,Trespassing,Northwest,Maplewood,NC,9246 Park Rd,36.549199,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932,SUS00231,Michelle,Torres,66,Female,Unknown,VIC00939,Michael,Flores,50,Male,233-213-3396,Unarmed,High,Open,Arrest Made,1,47839.91,False,No notes recorded
INC001105,Larceny/Theft,West,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581,,,,46,Unknown,Unknown,VIC00236,James,Smith,50,Female,390-444-7271,Unknown,Low,Closed,Pending/Unrecorded,0,9542.22,False,No notes recorded
INC001276,Cybercrime,West,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804,SUS00581,Susan,Brown,41,Unknown,Hispanic,VIC00565,Michael,Hall,73,Male,684-593-3586,Knife,Low,Pending,Arrest Made,3,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,DUI,South,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793,SUS00012,James,Harris,42,Unknown,Hispanic,VIC00287,David,Williams,40,Unknown,,Hands/Feet,High,Under Investigation,Warning Issued,3,36625.89,True,Incident at 5280 River Rd. Officer responded at scene.
INC001518,Vandalism,Central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,2022-02-07 00:00:00,OFF0020,William,Lee,8841,SUS00406,Linda,Thomas,54,Female,Hispanic,VIC00906,Mary,Davis,50,Female,377-286-4714,Gun,Medium,Closed,Pending/Unrecorded,2,24705.29,True,Incident at 2220 Sunset Blvd. Officer responded at scene.
INC004690,Cybercrime,South,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630,SUS00218,Mark,Jones,48,Unknown,Other,VIC00058,Ashley,Walker,50,Female,660-157-2674,Pistol,High,Open,No Arrest,3,27569.82,False,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,Breaking & Entering,Southwest,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790,SUS00371,Richard,Garcia,73,Unknown,Unknown,VIC00860,James,Young,37,Male,573-184-5245,Hands/Feet,High,Open,Arrest Made,5,26506.97,False,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,Kidnapping,Midtown,Oakdale,TX,7351 Oak Ave,29.787316,-94.6682905,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359,SUS00480,Mary,Jones,55,Male,Black,VIC00595,Sarah,Walker,31,Male,814-778-2055,Firearm,Medium,Closed,Arrest Made,2,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,Arson,North,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985,SUS00760,David,Taylor,46,Male,Unknown,VIC00374,Joseph,Jones,10,Female,,Knife,Medium,Open,Warning Issued,0,24705.29,False,No notes recorded
INC004430,Assault,Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526,SUS00653,Jessica,Scott,53,Unknown,Unknown,VIC00256,Donna,Thomas,32,Female,778-998-8999,Unknown,Medium,Closed,No Arrest,4,23477.59,True,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arson,Central,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831,SUS00497,James,Thomas,26,Male,Asian,VIC00539,Carol,Lee,73,Female,774-602-1705,blunt object,Critical,Closed,Warning Issued,3,25237.67,True,No notes recorded
INC001507,Kidnapping,East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,,SUS00624,Matthew,Miller,26,Unknown,Black,VIC00945,Barbara,Miller,50,Other,538-627-4323,blunt object,Low,Open,Case Dismissed,3,31448.97,False,No notes recorded
INC003563,Larceny/Theft,South,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088,SUS00200,Charles,Moore,46,Female,Black,VIC00351,James,Flores,55,Male,357-156-1364,Rifle,High,Closed,Pending/Unrecorded,0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.
INC000485,Larceny/Theft,Southwest,Fairview,GA,2737 River Rd,35.429191,-114.838555,2022-11-04 00:00:00,OFF0001,Anthony,Green,8040,,,,46,Unknown,Unknown,VIC00041,Richard,Miller,75,Unknown,565-749-7611,hands,High,Closed,No Arrest,2,28683.83,True,Incident at 2737 River Rd. Officer responded at scene.
INC000287,Cybercrime,Midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861,SUS00616,Chris,Moore,46,Female,Other,VIC00845,Linda,Martin,10,Unknown,,firearm,Medium,Open,No Arrest,3,17211.16,True,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,Fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209,SUS00124,Susan,Hall,27,Female,Black,VIC00468,Michelle,Walker,50,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4,15968.03,False,No notes recorded
INC003380,Drug Offense,South,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494,SUS00314,James,Jackson,47,Unknown,Other,VIC00321,Matthew,White,37,Male,550-800-9175,Rifle,Critical,Open,Warning Issued,3,43602.71,False,No notes recorded
INC004214,Arson,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638,SUS00028,Donna,Nguyen,61,Male,Asian,,,,50,Unknown,,Blunt Object,Critical,Open,Pending/Unrecorded,4,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Robbery,Midtown,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077,SUS00309,John,Wilson,47,Unknown,Other,VIC00245,Ashley,Jones,63,Female,523-258-6026,Unknown,Medium,Closed,Warning Issued,3,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.
INC000606,Assault,East,Riverside,OH,4640 Washington Ave,36.05119,-94.6682905,2018-11-18 13:15:00,OFF0037,William,Hall,1943,SUS00142,Anthony,Moore,36,Male,White,VIC00674,David,Moore,85,Male,,KNIFE,Critical,Pending,Warning Issued,3,31554.87,False,Incident at 4640 Washington Ave. Officer responded at scene.
INC002286,Trespassing,West,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992,SUS00461,Chris,Martin,44,Unknown,Black,VIC00579,Matthew,Davis,74,Male,763-348-4073,firearm,High,Under Investigation,Warning Issued,5,24705.29,False,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault,South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350,SUS00461,Sarah,Taylor,38,Female,White,VIC00090,Nancy,Williams,47,Female,530-963-2891,Blunt Object,High,Open,Case Dismissed,1,29185.86,False,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,36.549199,-94.6682905,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169,SUS00065,Daniel,Scott,27,Female,Black,VIC00291,Barbara,Walker,50,Female,508-645-7273,Unarmed,Medium,Closed,No Arrest,2,9379.36,False,Incident at 4365 Main St. Officer responded at scene.
INC004408,Robbery,North,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,Barbara,Anderson,8387,SUS00417,Charles,Wilson,22,Female,Hispanic,VIC00909,Jennifer,Green,61,Female,951-854-2345,Hands/Feet,Medium,Under Investigation,Warning Issued,2,17530.72,False,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbery,North,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659,SUS00713,Linda,Hill,22,Unknown,Unknown,VIC00845,Richard,Johnson,50,Unknown,,Knife,High,Pending,Warning Issued,2,45861.57,False,Incident at 382 Lincoln St. Officer responded at scene.
INC002068,Graffiti,Northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575,SUS00594,James,Johnson,66,Female,Unknown,VIC00010,David,Miller,33,Female,957-587-6822,Unknown,Medium,Closed,Pending/Unrecorded,5,20209.81,False,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,Fraud,Central,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281,SUS00624,Jennifer,Wilson,46,Female,White,,,,50,Unknown,,Knife,Low,Open,Arrest Made,3,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC002325,Domestic Violence,Midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342,SUS00722,Robert,Allen,51,Male,Unknown,VIC00351,Mary,Garcia,30,Male,968-924-2190,Unarmed,Medium,Closed,No Arrest,5,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Drug Offense,North,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322,,,,46,Unknown,Unknown,VIC00363,Mark,Harris,32,Female,,Firearm,High,Pending,Arrest Made,2,13485.64,False,No notes recorded
INC002805,Fraud,Northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839,SUS00502,Mark,Lee,33,Male,Unknown,VIC00987,Linda,Moore,33,Male,489-822-6586,blunt object,Medium,Open,No Arrest,1,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,Homicide,Northwest,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048,,,,46,Unknown,Unknown,VIC00130,Patricia,Allen,49,Unknown,320-813-6162,Rifle,Critical,Under Investigation,Pending/Unrecorded,3,1876.51,False,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,Arson,Central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393,SUS00535,Susan,Williams,31,Male,Hispanic,VIC00533,Matthew,Brown,47,Male,,Gun,Medium,Open,No Arrest,1,47783.51,False,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,Arson,West,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986,SUS00252,Nancy,Scott,20,Male,Asian,VIC00516,Joseph,Williams,50,Male,491-322-2390,Rifle,Critical,Closed,Case Dismissed,0,24705.29,True,No notes recorded
INC004491,Fraud,West,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432,SUS00118,Karen,Lee,42,Female,Hispanic,VIC00168,Daniel,Torres,40,Unknown,574-546-6648,Pistol,Medium,Pending,Arrest Made,5,18573.08,False,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,South,Lakewood,GA,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177,SUS00489,Linda,Brown,46,Other,White,VIC00534,Ashley,Scott,81,Male,602-512-4652,hands,Low,Open,No Arrest,4,22116.2,True,Incident at 9654 Main St. Officer responded at scene.
INC002471,Assault,Southeast,Hillcrest,OH,7739 Main St,28.802854,-100.642381,2022-04-12 00:00:00,OFF0048,Barbara,Wright,5263,SUS00195,James,Hall,42,Male,Other,VIC00853,Patricia,Green,65,Unknown,(550) -99-4-8079,Unknown,Low,Closed,Warning Issued,3,27341.25,True,Incident at 7739 Main St. Officer responded at scene.
INC003007,Kidnapping,West,Fairview,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146,SUS00414,Mark,Lee,46,Female,Unknown,VIC00471,Susan,Taylor,11,Female,603-260-8163,Hands/Feet,Low,Under Investigation,Arrest Made,2,15227.54,False,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,East,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168,SUS00696,Michael,Wright,25,Female,Asian,VIC00829,John,Young,13,Unknown,884-198-4334,Knife,Medium,Under Investigation,Arrest Made,2,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,Arson,South,Centerville,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,Emily,Young,2979,SUS00119,Patricia,Williams,34,Female,Other,VIC00261,Chris,Williams,23,Unknown,716-346-1988,Unknown,Medium,Under Investigation,Pending/Unrecorded,1,36572.72,True,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglary,North,Springfield,TX,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233,SUS00653,Nancy,Anderson,29,Female,Hispanic,VIC00583,Daniel,Harris,59,Female,534-173-4520,Unknown,Low,Closed,Case Dismissed,0,11268.3,False,No notes recorded
INC002610,Arson,South,Centerville,NC,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,David,Hill,,SUS00602,Daniel,Hill,72,Male,White,VIC00090,Robert,Anderson,69,Male,(827) -35-5-9704,Pistol,Critical,Closed,No Arrest,5,8159.25,False,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offense,South,Fairview,NC,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842,SUS00109,Jessica,Thomas,66,Female,White,VIC00840,Mary,White,21,Unknown,975-983-2006,Unknown,Low,Closed,Warning Issued,5,2689.23,True,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,South,Lakewood,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262,,,,46,Unknown,Unknown,VIC00976,Joseph,Thomas,50,Unknown,241-214-7924,Unarmed,Medium,Open,Arrest Made,5,40823.52,True,Incident at 1122 Cedar Lane. Officer responded at scene.
INC000081,Trespassing,South,Springfield,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,OFF0035,Sarah,Smith,9689,,,,46,Unknown,Unknown,VIC00958,Charles,Harris,75,Male,381-808-3845,Unknown,Medium,Open,Pending/Unrecorded,4,30308.04,False,Incident at 2019 Sunset Blvd. Officer responded at scene.
INC001252,Assault,East,Centerville,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,OFF0036,Daniel,Anderson,,SUS00776,Donna,Wilson,46,Unknown,Unknown,VIC00018,John,Jackson,32,Male,481-281-3246,Hands/Feet,High,Closed,No Arrest,0,24705.29,False,Incident at 1704 Park Rd. Officer responded at scene.
INC003165,Assault,Midtown,Lakewood,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,OFF0109,William,Wright,7370,SUS00502,David,Taylor,38,Female,Asian,VIC00771,Jessica,Anderson,16,Male,,Pistol,Medium,Closed,Case Dismissed,1,23552.38,False,Incident at 7376 Washington Ave. Officer responded at scene.
INC001291,Sexual Assault,Southeast,Hillcrest,GA,2647 Cedar Lane,44.346667,-74.658257,2022-08-26 00:00:00,OFF0093,Emily,Jones,9130,SUS00061,Joseph,Walker,57,Male,Other,VIC00314,Anthony,Thomas,36,Male,874-401-7274,hands,Critical,Open,Arrest Made,3,42566.53,False,No notes recorded
INC004335,Assault,Northeast,Oakdale,FL,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,OFF0055,donna,Thompson,,SUS00630,Joseph,Brown,40,Male,Black,VIC00387,Patricia,Young,60,Male,564-536-4844,hands,High,Closed,Warning Issued,2,24705.29,False,Incident at 263 Maple Dr. Officer responded at scene.
INC003686,Kidnapping,South,Springfield,TX,5841 Washington Ave,47.090974,-94.6682905,2021-08-12 02:21:49,OFF0039,Jennifer,Wilson,4812,SUS00101,Patricia,Hall,63,Female,Unknown,VIC00932,Mary,Scott,22,Female,338-658-1021,hands,Medium,Closed,Warning Issued,2,29986.94,False,Incident at 5841 Washington Ave. Officer responded at scene.
INC003665,Larceny/Theft,North,Springfield,IL,3893 Lincoln St,36.411991,92.9121,2024-08-12 12:12:00,OFF0115,Carol,Scott,6527,SUS00573,Carol,Walker,46,Female,White,VIC00791,Matthew,Moore,23,Other,,Blunt Object,Medium,Under Investigation,Arrest Made,2,33335.06,False,No notes recorded
INC002037,Kidnapping,Southwest,Fairview,TX,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,OFF0112,Michael,Garcia,8510,SUS00224,Michelle,Brown,55,Other,Unknown,VIC00572,Charles,Scott,80,Female,440-621-1091,hands,Medium,Open,Arrest Made,4,10190.09,True,Incident at 9253 Park Rd. Officer responded at scene.
INC001485,Homicide,East,Fairview,NC,4009 Maple Dr,44.234565,-117.928197,2022-03-26 04:20:49,OFF0041,Linda,Young,9124,SUS00267,Donna,White,46,Other,Unknown,VIC00334,Patricia,Lee,84,Unknown,523-729-9056,Gun,High,Closed,No Arrest,4,26635.58,True,Incident at 4009 Maple Dr. Officer responded at scene.
INC002312,Cybercrime,North,Oakdale,GA,7375 Elm Blvd,34.075755,-115.57788,2024-05-18 15:16:03,OFF0067,Patricia,Young,8536,SUS00727,Jessica,Hall,26,Male,Black,VIC00770,Linda,Green,70,Female,505-482-2447,KNIFE,High,Under Investigation,Warning Issued,4,25132.87,False,Incident at 7375 Elm Blvd. Officer responded at scene.
INC000893,Fraud,South,Lakewood,NY,4700 Park Rd,46.139876,-107.687889,2024-02-05 18:38:43,OFF0120,Daniel,Smith,9423,,,,46,Unknown,Unknown,VIC00874,John,Wright,40,Unknown,5367245791,blunt object,Medium,Closed,Case Dismissed,5,39170.91,True,Incident at 4700 Park Rd. Officer responded at scene.
INC004120,Domestic Violence,West,Maplewood,AZ,8276 Maple Dr,36.549199,-99.446604,2022-01-07 04:35:10,OFF0130,Jessica,Jackson,6830,SUS00153,Karen,Williams,64,Male,Hispanic,VIC00809,Matthew,Green,71,Unknown,935-278-3000,Knife,High,Closed,Pending/Unrecorded,5,38086.27,False,Incident at 8276 Maple Dr. Officer responded at scene.
INC004494,DUI,Midtown,Maplewood,AZ,141 Cedar Lane,40.748044,-72.4313,2018-02-28 05:41:15,OFF0129,Mark,Allen,,SUS00286,Michelle,Smith,70,Other,Hispanic,VIC00698,Richard,Thompson,45,Female,500-617-6389,Unknown,Critical,Pending,Case Dismissed,1,14922.11,False,Incident at 141 Cedar Lane. Officer responded at scene.
INC002499,Sexual Assault,Southeast,Fairview,IL,899 Elm Blvd,41.615499,-74.866972,2023-01-06 08:01:00,OFF0138,Jennifer,Lee,4945,SUS00531,Jennifer,Torres,30,Other,White,VIC00293,Barbara,Taylor,50,Female,222-240-8350,hands,Medium,Closed,Pending/Unrecorded,4,24137.63,True,Incident at 899 Elm Blvd. Officer responded at scene.
INC004549,Fraud,North,Oakdale,IL,365 Main St,32.736055,-82.49897,2019-03-24 00:00:00,OFF0113,Barbara,Smith,3572,SUS00084,Chris,Garcia,71,Male,Hispanic,VIC00519,Barbara,Green,57,Female,462-742-5753,KNIFE,High,Under Investigation,Case Dismissed,2,18763.21,False,Incident at 365 Main St. Officer responded at scene.
